103=0.9,70.8,-42.0,-92.3,-55.4,40.7,-52.9,46.2,50.2,-47.0,############
104=-86.5,-23.0,4.6,-97.3,-21.0,42.3,53.8,-45.9,-97.8,-19.6,##########
105=93.2,36.8,-71.3,-24.7,19.5,52.5,-88.4,32.6,5.1,34.1,##############
106=-89.8,88.0,-42.3,-85.1,28.0,-46.7,-63.7,13.2,-65.3,47.5,##########
107=63.3,-0.2,19.0,-86.1,21.6,14.3,-84.8,86.4,48.5,1.1,###############
108=48.4,-87.2,79.5,77.1,-12.9,-46.6,-38.5,-3.8,82.0,-84.1,###########
109=-49.6,-32.0,-29.2,-11.0,20.3,-53.3,67.7,66.0,-81.2,-60.4,#########
110=91.9,46.7,-21.9,-92.6,-99.9,-52.5,-55.6,34.4,76.1,-74.7,##########
111=-81.2,-64.1,96.2,46.6,58.4,-44.2,-8.8,-80.7,-75.8,78.9,###########
112=36.6,85.0,-52.9,82.5,76.6,60.3,28.1,-8.6,36.4,-66.3,##############
113=56.3,-85.8,64.5,-74.4,61.5,26.5,-22.2,-47.6,48.6,-48.3,###########
114=-57.8,96.3,9.6,39.5,-61.0,-56.3,67.3,-17.4,84.8,15.6,#############
115=-54.6,-9.8,-23.5,-7.9,-60.4,6.9,-11.1,13.9,-80.1,-54.8,###########
116=19.6,-61.6,-58.9,-29.1,22.7,-2.6,-39.4,55.2,10.1,-53.5,###########
117=28.8,58.1,25.5,34.0,-16.5,23.6,77.9,-21.8,-73.7,19.2,#############
118=72.7,-78.9,-89.5,29.9,72.9,7.0,-24.9,36.4,-59.0,48.0,#############
119=-89.9,25.7,-83.2,-29.3,-4.3,-58.6,-37.7,0.6,78.7,52.8,############
120=82.7,84.7,64.9,74.2,12.6,27.7,-9.0,-74.7,-99.4,-36.9,#############
121=46.3,83.1,4.6,91.6,-27.9,38.8,68.7,36.5,-91.4,58.8,###############
122=5.3,-80.1,-32.5,-30.5,-20.8,24.4,88.3,-28.5,30.9,21.1,############
123=-89.9,3.1,-56.2,-20.8,-65.3,-0.1,97.7,82.7,-64.4,49.2,############
124=2.1,53.2,-78.4,-12.0,-7.7,-71.8,88.8,-88.6,72.5,-83.6,############
125=-2.8,22.8,-19.4,90.6,79.7,-42.0,-3.2,-21.9,-80.3,42.1,############
126=-10.0,17.8,54.9,-33.8,87.9,-31.6,-15.7,-79.4,18.6,91.3,###########
127=-52.8,-64.9,70.0,-82.8,-72.9,-34.9,37.9,98.6,78.7,8.0,############
128=-87.3,-25.1,57.0,-99.0,-94.5,40.2,-46.2,-46.7,-19.6,13.9,#########
129=0.6,93.0,-41.5,75.4,81.0,91.4,77.3,15.5,-91.1,9.3,################
130=6.7,90.5,-56.4,38.3,-39.6,20.4,-65.3,10.7,14.7,-32.1,#############
131=2.4,40.4,-37.8,-95.8,-7.2,-23.3,90.5,20.1,75.5,-11.3,#############
132=59.0,74.9,55.4,-62.8,-77.1,-38.9,-92.8,-39.0,34.4,6.0,############
133=-1.9,-61.4,53.8,-83.8,-11.2,-1.1,1.9,-0.2,60.3,49.2,##############
134=22.4,-77.5,-18.9,25.9,-60.0,-76.9,-11.9,-44.5,-65.1,-21.7,########
135=-54.7,-72.3,12.2,7.5,26.1,16.3,70.2,-58.5,-66.0,87.9,#############
136=62.0,-71.1,-59.8,6.1,21.4,-4.7,71.9,-22.6,-65.0,-1.2,#############
137=-51.8,33.7,-32.4,38.5,-72.6,-40.6,6.6,17.4,-42.7,34.3,############
138=2.9,18.6,41.1,-93.0,-45.1,-63.3,59.9,-63.5,19.4,-95.9,############
139=-10.5,5.0,-88.2,-89.5,6.4,54.1,-41.9,50.6,-55.5,56.6,#############
140=95.0,-15.4,-41.8,-2.3,56.9,-89.8,80.8,-24.7,-95.8,56.2,###########
141=-54.6,-92.5,68.8,92.3,39.4,67.6,-69.3,-82.6,-97.7,-73.2,##########
142=-35.2,-80.5,12.5,19.4,-21.8,48.4,-50.5,-27.8,-77.2,-87.6,#########
143=-56.1,3.3,90.3,7.1,41.9,-75.3,-83.3,22.4,15.9,-63.3,##############
144=-36.5,-18.9,71.4,88.2,91.2,-48.5,87.8,-84.1,8.4,-14.5,############
145=-10.2,-37.9,-81.5,-83.8,-57.4,-35.7,10.1,61.2,48.2,-32.4,#########
146=-76.9,-62.5,84.6,-38.7,54.5,89.1,97.3,-31.1,44.4,-65.1,###########
147=-81.9,-22.7,79.9,67.8,-57.0,99.2,-12.0,-99.2,-19.0,-93.2,#########
148=98.5,-55.0,-90.4,-19.3,6.0,35.6,84.3,87.9,35.2,6.1,###############
149=50.3,31.8,73.8,22.9,-65.9,30.8,94.8,-93.4,-71.8,5.9,##############
150=-78.0,46.6,78.0,7.7,20.0,-31.0,-59.5,-2.6,-60.6,5.3,##############
151=-12.9,33.2,-82.4,-52.6,-55.6,16.4,27.7,-68.7,-79.5,-64.4,#########
152=-93.3,-72.8,-31.7,-71.4,-89.2,80.9,-59.5,-46.7,17.4,-29.5,########
153=-16.5,30.6,-57.3,-14.3,-48.5,-43.6,-68.8,15.2,-15.4,-1.2,#########
154=-51.4,48.3,43.0,62.3,46.0,12.2,23.2,17.7,53.8,-30.8,##############
155=55.6,64.7,70.8,95.5,28.4,12.9,-13.9,-90.7,-84.3,71.3,#############
156=-95.2,-96.1,-25.3,-91.5,-64.9,-42.3,-49.0,-24.7,-42.5,-21.7,######
157=35.9,-30.0,30.4,-21.3,-86.6,-78.6,-57.0,69.6,64.2,-86.1,##########
158=-23.5,-12.0,7.8,-53.3,-76.3,-60.4,65.9,22.9,-97.8,-6.5,###########
159=34.0,96.9,-11.6,-89.1,-1.7,-95.3,-1.1,-90.6,-9.7,-40.6,###########
160=-26.3,25.3,-28.0,-38.0,76.6,75.0,34.1,-78.5,36.7,-4.7,############
161=-24.2,69.3,85.8,-42.7,-83.1,-2.7,32.1,-75.2,-10.3,8.6,############
162=97.7,0.2,18.0,-1.1,4.3,-65.5,23.5,-56.7,34.5,18.5,################
163=35.9,-78.2,-90.2,87.1,85.6,-97.3,-87.6,55.9,32.9,-67.5,###########
164=52.9,-53.4,-89.6,16.1,-99.9,75.7,6.0,-11.4,22.3,91.7,#############
165=58.0,-36.1,-32.5,-25.0,-77.8,-46.0,-29.7,54.3,52.9,6.0,###########
166=-31.7,27.2,-99.8,-69.2,-48.1,98.2,46.4,-51.6,90.4,-47.5,##########
167=-63.2,-64.5,86.6,-27.7,56.2,-67.7,-93.4,51.8,59.0,-36.4,##########
168=93.4,-84.1,21.1,32.2,20.8,71.5,-16.8,-14.5,-9.9,-35.3,############
169=86.2,-97.5,-8.1,-56.2,15.6,27.5,-73.3,4.2,33.2,63.7,##############
170=-89.5,27.7,5.4,-37.3,-34.4,97.6,-64.8,-56.2,57.3,87.4,############
171=59.9,-57.3,73.0,35.1,-42.5,14.0,96.1,-22.8,89.8,78.7,#############
172=33.2,-31.8,3.3,-5.8,-59.8,-92.8,81.1,-70.4,-56.4,-50.2,###########
173=4.4,-15.5,77.5,-55.8,-82.6,-5.8,69.7,-38.6,-27.7,-45.4,###########
174=-7.6,-12.9,38.9,55.2,73.6,-25.7,78.7,4.1,14.2,-59.9,##############
175=68.1,-4.7,-32.3,-74.1,17.6,-96.3,54.2,12.4,86.6,-17.3,############
176=-70.5,91.7,-71.1,23.8,92.2,-87.6,55.6,-25.5,46.9,-83.6,###########
177=5.3,-88.8,-64.2,-10.6,14.7,-94.5,91.6,13.9,-24.9,14.6,############
178=-33.8,-85.5,-4.9,-32.8,96.4,98.2,-60.4,90.7,-93.4,-60.5,##########
179=21.9,30.5,59.9,82.2,14.1,36.5,93.5,-84.7,37.1,-10.6,##############
180=29.4,34.7,-2.5,-39.0,-2.9,-93.1,60.6,70.6,83.8,91.0,##############
181=-18.7,-33.8,95.0,-49.3,-11.1,-89.6,78.7,-8.0,-77.4,19.1,##########
182=48.7,-0.3,-78.6,-2.1,-66.0,-85.3,-32.0,-57.3,-31.8,-41.6,#########
183=-6.7,-9.5,-18.9,73.1,-5.9,9.1,72.9,-97.4,3.6,-81.8,###############
184=-80.0,76.3,97.5,86.1,-31.6,90.1,-44.8,40.2,-99.9,81.4,############
185=-8.1,-35.3,19.8,-50.4,-58.0,-23.1,-85.4,78.2,-69.9,-63.1,#########
186=-75.7,43.3,-44.9,63.4,-53.5,-96.5,-65.5,56.5,-80.4,90.7,##########
187=99.2,-53.2,-26.9,-81.9,89.5,-66.9,65.1,78.2,77.8,93.7,############
188=-9.0,-78.8,-22.4,-41.0,3.8,49.0,7.1,94.0,40.3,-8.3,###############
189=24.1,-72.5,41.5,-53.2,42.7,-76.1,-58.1,97.4,-23.7,53.7,###########
190=-17.7,5.1,50.1,8.2,-47.4,-13.1,41.3,46.0,91.2,92.2,###############
191=-22.1,27.5,48.0,63.0,-23.0,-40.3,-40.0,37.4,-29.7,-60.0,##########
192=-43.7,-52.1,-84.6,10.5,-0.9,65.9,-27.8,-31.0,66.4,5.9,############
193=-9.9,74.2,-2.7,31.0,48.5,-69.9,0.6,85.7,-14.7,50.9,###############
194=21.6,81.8,61.6,-14.7,62.3,-59.4,-14.5,-38.2,-54.6,-59.5,##########
195=65.4,-5.3,-36.5,29.9,54.8,-53.0,85.4,68.1,95.8,38.5,##############
196=70.8,16.6,-71.2,19.5,49.7,-56.6,-28.5,-73.0,53.4,-56.6,###########
197=-18.3,39.8,30.6,33.0,-96.5,62.4,68.6,-94.0,23.3,-72.5,############
198=-25.0,86.5,-23.8,-73.0,-79.7,-34.4,7.7,-30.2,91.6,94.9,###########
199=-88.7,14.6,-32.0,79.3,5.0,17.2,-26.1,14.5,38.4,35.7,##############
200=-21.1,-73.4,-25.8,-92.2,26.9,91.6,-66.2,34.3,-14.6,34.6,##########
201=-27.5,-87.0,-38.6,58.5,-45.1,99.7,87.3,-75.6,68.8,-59.9,##########
202=-81.1,15.2,53.4,-8.7,71.5,4.2,11.3,-6.4,14.1,16.1,################
203=-25.2,-42.7,52.7,92.8,17.8,83.9,47.5,92.7,-15.4,19.1,#############
204=61.0,-80.4,10.2,58.9,-51.5,86.4,53.1,85.3,-70.6,-34.1,############
205=-96.0,-6.6,10.5,38.6,70.3,-4.7,-27.4,43.7,98.7,25.0,##############
206=98.5,82.0,9.6,41.8,-26.2,-88.5,-45.8,-14.4,5.8,-54.6,#############
207=-58.8,49.8,-50.9,51.4,-64.5,-25.0,-45.8,96.0,-33.6,96.3,##########
208=-73.0,78.5,60.3,59.7,82.9,-59.0,-6.3,32.1,49.2,-89.2,#############
209=19.9,98.4,91.6,-97.3,22.3,-11.2,-17.3,-12.3,-56.8,-37.7,##########
210=-91.4,0.8,43.3,-68.2,29.1,-70.1,-33.6,73.1,80.7,-24.1,############
211=-4.6,-15.5,-86.3,-27.4,-59.7,5.6,4.6,90.1,67.4,70.0,##############
212=67.6,-68.1,-10.1,97.3,-9.7,-19.7,-25.9,-8.0,39.4,34.4,############
213=-88.0,-80.2,-44.1,50.4,10.1,28.0,-43.9,51.0,89.4,-95.0,###########
214=-71.8,72.9,81.8,-53.4,81.9,7.1,-45.4,-72.6,-11.7,-66.8,###########
215=-7.2,-33.9,43.2,16.8,-4.5,51.6,-24.4,20.5,79.0,20.0,##############
216=-9.1,54.3,-54.5,50.9,-34.2,65.6,70.2,15.6,3.5,74.9,###############
217=19.2,81.4,75.1,57.0,-66.6,83.7,-24.6,-94.2,93.8,-80.6,############
218=4.7,96.5,-39.2,79.5,91.0,-31.8,59.3,-6.1,9.5,30.5,################
219=-25.2,-79.3,-60.4,32.2,-70.8,-16.1,58.0,45.0,-90.4,-99.5,#########
220=-26.9,-9.5,11.8,-20.8,49.4,83.5,-56.1,36.7,-62.9,-67.0,###########
221=-40.2,89.5,-69.3,86.3,39.1,-62.6,-37.2,-73.8,-76.0,-0.2,##########
222=4.0,60.4,37.2,55.7,25.5,62.4,92.6,-73.7,-15.8,94.6,###############
223=-59.2,-15.9,13.6,44.8,16.1,-35.5,7.9,31.7,56.1,-99.1,#############
224=66.3,-99.7,69.7,-9.8,20.4,1.1,-99.0,0.8,-25.0,52.6,###############
225=3.8,-85.5,20.5,-67.7,98.3,-72.7,70.3,90.9,98.7,51.6,##############
226=-53.1,-48.6,6.1,81.2,72.1,-35.3,78.2,3.2,-60.3,86.7,##############
227=-5.6,28.5,-26.4,-41.4,29.0,-55.9,76.1,-87.8,-11.1,-91.7,##########
228=15.8,-39.8,69.2,-60.0,4.7,20.4,27.1,51.5,3.3,-55.3,###############
229=85.1,-49.4,97.4,-10.8,57.9,-40.6,71.0,52.6,47.1,-83.4,############
230=93.2,52.2,59.9,-38.8,-84.9,8.4,-12.8,39.7,-45.0,-62.1,############
231=-0.1,-13.6,84.7,-69.4,79.4,43.5,-1.9,15.6,58.8,10.3,##############
232=-67.1,-11.5,-63.9,41.2,94.8,-20.7,-70.1,62.0,-34.9,34.1,##########
233=-15.7,44.6,-72.7,67.7,-81.7,-19.8,-86.4,-42.6,-10.4,50.9,#########
234=-19.4,-30.1,-35.0,-90.4,16.9,2.5,52.4,2.0,10.2,-47.6,#############
235=-56.6,55.9,28.4,-32.5,47.5,94.6,55.9,78.6,-50.4,34.8,#############
236=-30.8,95.9,45.5,-47.5,41.5,61.8,44.8,-81.6,-79.7,91.1,############
237=10.8,42.8,-64.3,-67.9,93.9,-51.7,-37.4,89.0,-28.3,-33.3,##########
238=-56.9,-29.1,61.1,54.8,55.0,73.6,12.8,19.3,-34.1,48.4,#############
239=70.8,-31.9,27.2,88.8,46.7,-38.0,-70.7,31.8,69.6,72.8,#############
240=-16.9,-44.6,-59.3,33.8,-87.3,26.1,-67.7,39.0,67.2,16.8,###########
241=-87.7,-14.9,-46.3,25.3,-19.8,-98.3,-63.9,8.1,-71.0,7.8,###########
242=81.7,51.0,-30.0,25.8,-22.6,36.5,-61.1,32.2,-37.5,39.9,############
243=-13.5,2.1,-55.9,67.6,-24.3,-12.1,-30.1,-49.8,-61.2,-49.9,#########
244=-35.4,75.1,10.9,86.3,85.6,75.1,33.4,-75.9,45.0,79.6,##############
245=34.3,-86.5,-5.9,59.4,36.4,87.0,-75.3,-77.2,-82.1,-71.6,###########
246=-78.3,57.3,-57.5,84.5,68.8,60.0,-93.8,-59.1,-90.1,76.0,###########
247=19.9,-8.9,42.1,-68.5,78.9,-52.5,73.1,-6.0,-77.7,-63.8,############
248=-82.9,84.3,-33.0,-36.2,25.9,-88.9,82.4,-71.9,-24.8,-97.1,#########
249=-25.9,58.1,-62.5,48.5,-79.4,-13.2,-9.9,48.3,-78.9,55.8,###########
250=-62.3,16.3,-9.0,-49.9,62.9,-54.9,-60.7,-18.0,48.3,-98.2,##########
251=-60.0,-19.1,80.2,-38.4,-90.3,94.3,47.7,-13.1,-25.3,97.9,##########
252=-89.2,58.9,-7.7,-77.4,-22.4,37.3,90.4,-71.4,99.6,-90.0,###########
253=-67.2,-69.2,-62.7,-81.5,35.7,60.3,-23.9,59.0,13.0,-63.0,##########
254=29.8,-55.6,68.4,98.5,-19.6,-41.4,57.6,75.6,83.4,-97.3,############
255=-58.6,-4.9,41.5,-86.1,-8.1,-83.2,78.3,97.8,-15.5,88.9,############
256=21.9,75.1,-21.5,-53.4,-32.7,-57.2,-53.4,-97.9,75.7,-18.7,#########
257=35.5,-77.5,-64.3,43.9,-46.9,-75.2,-5.8,-89.9,-24.8,-6.8,##########
258=63.5,62.3,89.7,72.8,70.8,-43.4,79.1,-39.6,-57.8,37.4,#############
259=-41.2,-31.0,-69.5,-21.8,-97.3,74.8,42.3,21.5,25.5,-79.4,##########
260=-10.1,74.1,48.3,-39.6,-72.6,48.1,-5.5,-80.1,0.2,94.7,#############
261=31.3,-26.7,11.9,53.8,-65.5,-9.4,11.1,73.0,-78.4,13.7,#############
262=48.2,57.1,-20.5,46.5,-31.6,-63.6,56.9,-54.4,48.6,-22.2,###########
263=-8.9,-43.2,94.8,-52.0,42.5,46.4,-96.1,37.8,92.0,-75.0,############
264=-45.3,32.3,10.6,-34.5,65.7,4.1,52.5,-81.2,-42.1,74.4,#############
265=54.4,95.6,-38.3,84.5,-52.0,-73.7,-86.9,59.9,-63.6,68.3,###########
266=-27.1,-96.5,-13.5,-32.5,-27.8,-76.8,-89.9,-29.3,43.5,37.1,########
267=97.4,-63.8,-5.2,-93.1,88.9,-89.9,18.5,-62.6,-29.4,-47.3,##########
268=30.6,-34.1,-15.6,69.2,-70.7,-60.3,9.0,33.6,21.6,77.3,#############
269=-63.2,31.2,9.1,59.5,75.0,27.3,77.9,73.3,-54.2,-10.8,##############
270=13.5,97.3,57.2,-9.2,-39.7,10.1,75.2,-66.2,34.8,9.1,###############
271=-58.1,94.7,-93.6,-69.5,59.3,2.3,-12.0,63.9,3.2,-20.9,#############
272=98.8,19.2,-69.7,86.5,76.2,-49.2,-79.2,-3.2,54.3,-65.6,############
273=-92.7,-58.2,-53.9,18.6,30.7,45.5,31.3,99.3,-61.3,83.8,############
274=-12.2,-66.2,71.2,13.4,-92.0,-22.6,-46.8,-0.2,28.8,51.9,###########
275=-87.4,-56.7,-92.8,39.8,-72.0,15.9,-40.2,84.6,-24.5,0.5,###########
276=-1.7,-2.5,-43.8,-8.1,77.1,-31.2,95.3,-88.2,-27.1,-38.4,###########
277=-90.9,-79.9,22.9,-9.7,30.3,89.8,92.0,47.2,-60.3,30.4,#############
278=-42.9,52.7,24.7,11.8,-92.0,38.7,-14.5,-4.7,28.8,-41.9,############
279=-38.9,-26.6,-74.7,18.3,-11.1,55.7,-78.2,15.4,28.0,57.4,###########
280=-67.5,61.6,25.1,51.0,-61.2,-37.8,-54.7,-59.9,-77.1,-42.7,#########
