86=56.0,62.9,21.6,50.7,43.3,-48.7,-99.4,-92.1,66.2,-63.8,#############
87=73.7,-85.0,-22.2,9.9,-96.7,15.3,31.4,-22.6,60.8,34.3,##############
88=-85.8,1.5,77.6,-49.6,55.6,-97.2,52.8,-50.9,49.3,70.3,##############
89=64.7,45.3,22.3,-28.9,-15.9,-85.8,-9.8,81.8,43.6,98.5,##############
90=-38.3,-61.9,36.0,-73.5,-15.9,98.4,95.9,-76.3,5.8,30.9,#############
91=-50.7,6.4,-60.6,-78.3,-70.2,-49.1,-16.6,-34.6,33.1,-60.7,##########
92=-25.4,-45.2,80.7,-72.1,-68.1,23.3,-90.4,-99.8,65.4,-30.4,##########
93=30.1,71.0,78.7,-97.9,73.5,93.8,-82.4,22.6,-1.5,-46.8,##############
94=57.6,47.7,47.0,-41.6,-34.8,51.3,27.4,-84.3,14.1,39.4,##############
95=-6.6,55.4,42.0,-69.7,11.7,98.1,8.6,-63.2,19.9,-56.6,###############
96=-85.7,-99.1,20.9,-1.0,-9.2,-91.5,-24.1,-76.1,-53.8,-96.9,##########
97=9.2,43.9,-32.5,50.7,44.3,79.2,74.5,-16.4,88.9,95.1,################
98=-58.3,-35.1,-14.5,83.1,-11.8,2.1,64.9,-98.9,-82.9,66.3,############
99=-12.3,-77.5,7.7,-9.6,13.2,-42.4,-97.3,-95.4,52.4,76.2,#############
100=-21.9,48.3,-67.7,-30.5,-17.6,91.4,43.1,89.2,88.8,98.6,############
101=-62.8,-95.6,69.9,75.7,2.4,-89.8,82.8,-40.1,38.8,93.9,#############
102=15.6,-57.3,68.7,-58.9,-12.3,95.9,-60.6,35.0,-31.4,43.8,###########
103=25.1,-71.6,67.9,25.8,86.1,47.1,58.8,39.3,28.5,-63.0,##############
104=-94.9,48.1,66.2,87.3,40.4,13.5,0.0,-69.7,-1.9,-66.5,##############
105=-39.3,-88.4,-60.4,-43.2,75.1,-60.3,-85.8,-38.3,-68.6,73.4,########
106=94.5,55.9,36.1,36.3,86.2,-85.2,-73.2,-97.6,25.0,20.7,#############
107=-4.9,13.2,-12.9,71.7,21.3,84.2,-76.4,-63.7,9.8,5.0,###############
108=-16.3,-40.6,-34.1,-44.3,74.9,-48.6,11.6,-38.8,-63.3,14.7,#########
109=-69.6,2.8,71.4,-53.9,-1.9,-32.8,-22.0,-21.7,91.4,-3.4,############
110=-18.2,-41.0,-55.0,78.9,-75.1,-71.3,-0.8,2.7,66.6,-78.1,###########
111=-42.3,-58.4,-2.9,-33.5,-42.0,-24.1,-59.7,-67.6,-71.9,-82.5,#######
112=55.7,90.8,-55.5,35.6,-3.3,13.6,-86.5,78.0,27.6,-72.8,#############
113=13.7,-96.6,-61.1,1.5,-70.2,-25.1,-46.9,-95.9,-9.1,-14.8,##########
114=-66.2,50.5,5.3,-15.5,96.8,-2.9,-60.5,-56.4,79.7,-60.9,############
115=-57.3,-70.6,-10.6,89.3,68.8,-98.9,-33.6,-41.9,-39.5,54.9,#########
116=-53.6,83.0,85.3,-12.2,-25.5,40.0,66.3,6.3,-60.5,89.6,#############
117=27.8,-58.9,33.7,63.5,-96.5,-55.7,71.9,60.4,-75.8,74.8,############
118=-21.4,76.5,-60.6,31.3,-10.5,84.9,48.7,-69.6,44.2,37.4,############
119=-17.9,-13.1,84.5,-3.3,-14.3,-46.6,-40.1,96.8,4.8,-34.3,###########
120=-76.9,66.2,91.7,-94.8,-24.3,-29.5,69.2,-31.8,51.0,82.2,###########
121=84.0,-65.8,28.5,-69.7,18.5,4.0,-83.7,15.9,57.6,-58.9,#############
122=86.6,61.8,42.4,73.6,-46.8,-33.1,73.3,79.1,-44.3,77.4,#############
123=-76.6,5.7,90.7,-5.6,48.7,-12.5,34.0,37.5,79.0,42.9,###############
124=-22.6,36.8,79.7,-40.6,-7.4,-41.4,82.5,76.9,-52.5,47.8,############
125=-35.0,-12.3,-51.4,-5.3,13.9,-79.8,-77.7,42.9,29.6,5.4,############
126=94.9,-50.3,24.7,-39.9,-91.5,27.5,40.2,22.8,21.9,-11.8,############
127=-57.7,54.8,-40.1,-53.3,41.2,-5.8,7.3,83.0,-84.7,-40.9,############
128=-81.3,73.9,-9.8,50.7,95.1,45.3,-16.9,33.1,-86.5,3.8,##############
129=-54.6,-66.9,95.8,-18.8,-0.5,45.8,76.0,-25.2,-82.8,65.1,###########
130=-46.6,64.7,88.4,5.8,31.2,80.3,-58.4,-97.0,82.7,47.5,##############
131=93.8,0.6,24.2,-15.6,56.3,42.4,-43.7,-31.9,33.2,-82.0,#############
132=-39.2,20.1,44.1,19.4,71.7,83.3,87.0,78.9,28.4,24.0,###############
133=94.2,64.9,-69.0,-17.4,75.8,-25.1,57.3,-79.7,-21.6,19.8,###########
134=87.5,10.6,46.1,17.6,-3.5,52.0,93.4,-64.0,-28.8,17.9,##############
135=-91.8,72.7,-85.3,-13.4,80.7,-54.9,-59.7,14.7,73.4,77.5,###########
136=-79.0,-74.8,-63.3,-62.4,-34.0,-92.6,29.5,1.4,-81.4,-95.2,#########
137=-94.0,-97.8,10.9,-83.0,88.3,38.3,88.8,-52.4,-1.3,-99.1,###########
138=-56.6,20.7,-38.8,-81.1,87.7,45.4,48.4,-22.5,-29.0,60.1,###########
139=47.1,-82.9,-15.5,-99.3,-19.4,84.7,99.8,-22.6,83.1,-99.8,##########
140=36.5,94.5,96.3,-8.4,16.5,-82.5,-22.3,-91.3,-25.4,-97.9,###########
141=-41.1,-48.2,49.5,91.3,-77.7,70.9,-82.4,-73.1,58.8,31.1,###########
142=-21.0,-2.5,-31.2,-68.6,-53.6,-21.3,-86.4,27.3,-87.6,-47.0,########
143=17.9,71.6,-69.0,-19.6,-98.2,-87.7,92.1,-98.4,13.3,4.8,############
144=-64.9,-17.8,36.6,-41.0,69.2,-86.5,61.3,57.1,47.3,25.1,############
145=-37.9,7.6,-12.6,98.8,28.7,49.3,-60.8,41.8,84.7,-22.5,#############
146=99.0,41.3,-84.0,23.9,91.1,66.0,-45.8,-66.8,19.1,99.8,#############
147=-40.0,-82.4,-73.3,-27.7,96.2,-45.3,18.5,-46.1,-79.8,72.4,#########
148=68.4,-86.7,-15.1,-21.5,-28.2,-84.6,9.7,-98.8,-11.7,71.8,##########
149=89.2,65.6,-72.9,21.6,-55.9,60.5,53.8,-33.5,-10.4,-15.8,###########
150=16.4,-89.6,10.9,71.2,-11.0,7.0,84.3,-19.6,-17.1,84.4,#############
151=-68.2,71.8,56.6,26.2,-41.4,-67.9,-46.4,88.1,-84.6,93.4,###########
152=-92.6,66.9,95.9,-47.5,-26.9,2.2,7.0,-10.5,67.5,-92.4,#############
153=84.6,13.0,-25.3,28.6,-22.1,78.0,-32.0,-12.3,47.5,-67.0,###########
154=91.6,14.8,-34.1,-50.1,-97.2,-41.6,35.5,-55.9,-66.0,-75.5,#########
155=-57.0,-6.9,-81.0,56.1,72.9,-87.4,44.9,-77.5,-28.4,-45.3,##########
156=16.9,73.2,28.7,-24.9,-58.4,81.5,-87.1,-73.1,-68.9,9.0,############
157=97.1,44.7,34.8,-45.9,67.7,22.1,96.0,-80.2,-96.9,-33.6,############
158=69.9,79.6,-51.5,-99.6,-69.4,-34.1,69.3,31.3,50.6,95.4,############
159=53.6,-42.1,46.7,94.4,-72.6,-51.7,31.0,-5.1,35.1,-99.8,############
160=98.1,78.0,1.8,-24.0,26.0,-42.8,-21.6,-15.4,29.4,99.3,#############
161=-45.4,48.4,-91.1,75.8,34.1,-44.7,-8.7,-95.6,-56.0,94.8,###########
162=47.5,27.2,56.7,35.3,-70.6,16.2,29.3,-43.2,9.4,92.2,###############
163=-23.5,34.8,-93.3,79.7,-56.7,66.8,17.5,-59.0,-85.4,-12.0,##########
164=-63.2,58.6,-99.4,-51.3,56.5,77.3,-43.3,-56.3,-73.7,67.6,##########
165=-80.3,98.0,76.1,77.8,87.8,63.3,-23.1,58.1,77.0,-92.8,#############
166=-12.6,-38.6,21.4,-9.0,21.4,7.3,93.9,36.4,-55.1,-22.3,#############
167=96.2,-58.8,-74.2,-65.6,-88.0,18.1,20.0,75.8,19.1,42.2,############
168=8.1,-0.2,-29.9,-19.6,-18.0,58.8,78.1,-5.3,-72.0,47.2,#############
169=14.9,-7.3,-44.4,10.8,23.6,-3.6,-10.8,1.8,-87.8,-7.3,##############
170=24.1,-86.8,53.5,-84.4,82.8,-75.2,-89.0,-82.9,-93.0,79.2,##########
171=4.2,16.9,-7.1,95.5,-99.3,75.9,70.2,71.0,82.0,7.4,#################
172=58.6,67.0,-41.7,37.3,-47.1,63.8,-25.1,61.9,-19.7,-96.6,###########
173=-16.5,83.3,-61.1,-78.7,78.5,-28.7,-63.3,-42.5,-81.7,53.9,#########
174=55.9,6.1,-33.8,-69.0,-52.5,84.7,34.5,-43.1,-24.9,-64.7,###########
175=-72.5,72.2,-4.8,-24.5,-68.7,37.3,44.0,-64.1,2.7,-75.5,############
176=-73.0,41.7,-64.5,66.1,-14.9,-31.2,-86.2,88.2,72.2,84.0,###########
177=57.9,27.5,-18.0,-69.6,-54.0,49.8,42.9,77.8,-2.2,75.1,#############
178=52.7,-20.9,-67.0,90.6,-66.1,48.5,1.0,23.3,49.1,55.8,##############
179=84.0,-83.4,16.4,-36.1,-97.2,56.5,35.2,-12.2,-58.1,46.3,###########
180=-66.8,-71.2,-56.9,66.6,62.5,-28.8,-49.2,37.0,-16.7,-58.9,#########
181=-99.5,29.6,8.9,87.5,-9.4,-60.8,97.8,-26.7,20.5,-36.5,#############
182=25.0,74.8,-61.4,-34.5,97.1,-77.9,-5.5,81.5,-47.7,-9.0,############
183=-9.2,96.9,-79.6,26.4,-48.9,-35.4,61.7,68.5,92.3,-67.0,############
184=41.7,-39.7,-26.2,-9.2,54.4,40.7,78.9,88.1,-16.9,31.8,#############
185=24.7,-15.3,-52.5,-47.1,-45.9,10.8,93.0,31.6,22.4,44.1,############
186=-20.3,71.1,21.2,-66.3,87.2,3.5,90.5,-74.0,-66.3,56.4,#############
187=-41.7,91.2,56.7,-9.3,-30.1,-93.6,11.0,34.2,-79.5,-21.3,###########
188=-26.1,-69.3,74.8,57.9,-15.5,-0.2,20.3,-30.4,-30.1,-58.2,##########
189=-25.9,68.6,-71.3,7.7,-75.4,-62.8,-26.6,-49.7,7.3,-4.4,############
190=-94.7,-28.4,69.2,45.9,-3.2,1.9,47.8,56.7,-0.7,-41.1,##############
191=-48.6,35.0,-42.3,46.9,-27.2,46.9,33.1,-29.9,95.7,-77.1,###########
192=41.7,-59.2,50.4,43.1,-92.3,49.2,68.1,-43.9,-48.4,-83.0,###########
193=3.6,-19.2,-7.5,91.9,-2.5,35.7,87.2,-58.1,83.3,-71.5,##############
194=4.1,-0.5,-7.7,-24.4,-61.2,21.6,50.4,-5.3,-44.4,58.7,##############
195=95.7,75.9,-88.7,8.2,-68.0,-7.1,-58.5,17.7,71.7,-83.2,#############
196=-82.0,-51.1,-6.3,-67.9,-14.8,-21.6,-25.0,80.1,25.8,67.2,##########
197=-31.8,-42.6,-22.0,56.9,93.9,48.7,69.9,-12.3,68.8,-32.0,###########
198=57.3,-67.1,-50.1,-22.6,74.3,-18.9,53.1,57.0,-92.0,27.7,###########
199=-76.4,85.2,59.7,88.6,0.3,33.6,-61.5,-22.7,-60.5,87.8,#############
200=-94.5,21.2,-4.9,-73.6,54.6,62.1,3.6,-6.6,-67.5,79.1,##############
201=94.9,91.4,62.9,-42.8,-38.9,-91.5,18.1,64.1,6.5,-0.6,##############
202=-79.3,24.1,-27.7,67.5,-27.3,15.7,-45.4,-64.5,-99.9,75.6,##########
203=-46.0,23.3,31.3,54.8,-75.0,55.6,-18.1,-1.6,-69.9,99.5,############
204=-61.4,94.6,50.3,61.8,-81.9,-92.3,-42.0,4.9,-13.4,-7.5,############
205=83.0,62.2,17.8,-7.8,-77.2,84.0,-35.4,-36.9,2.7,85.9,##############
206=96.8,-77.5,62.8,56.0,27.8,6.1,36.7,67.8,-52.7,-98.3,##############
207=92.1,56.8,-48.5,-50.9,-98.9,-44.9,-27.8,8.9,74.4,66.4,############
208=19.6,-66.0,-37.4,21.9,16.4,91.3,-91.9,-44.5,79.3,0.5,#############
209=-59.3,-96.0,11.9,99.1,69.8,42.5,-67.9,73.9,-25.5,-72.4,###########
210=56.4,28.9,90.4,31.4,-91.3,-62.5,25.6,-12.6,56.4,-69.8,############
211=-29.2,85.4,37.9,-1.4,58.8,10.0,27.4,-51.1,-52.2,80.8,#############
212=-28.4,-99.1,70.7,-96.4,88.0,-54.2,62.6,-70.9,64.3,27.4,###########
213=5.0,62.2,-60.3,44.2,-44.8,73.5,47.4,-24.0,33.1,50.7,##############
214=1.7,51.3,-43.1,-86.6,47.6,-87.5,67.4,80.6,51.9,-44.2,#############
215=-80.0,97.9,90.0,78.4,-4.9,-20.3,-83.5,29.4,99.6,24.1,#############
216=58.9,35.8,19.6,28.6,58.1,-41.0,-37.2,21.3,3.3,-27.7,##############
217=-33.5,-50.8,-77.2,-98.2,-99.5,-84.4,-50.3,-86.2,44.5,16.4,########
218=45.7,-12.2,-49.6,-15.6,51.2,61.5,56.0,-28.2,-69.9,19.6,###########
219=76.7,-64.2,-63.5,13.4,-9.3,24.3,-26.1,-67.6,37.7,65.8,############
220=-19.0,60.6,82.9,-24.5,98.7,25.1,48.4,-46.8,63.7,68.1,#############
221=47.7,-27.2,60.9,81.7,70.7,-10.5,-40.8,-15.7,96.5,-28.2,###########
222=-16.3,-24.7,-78.4,97.8,36.8,35.7,58.3,-66.5,65.6,12.7,############
223=4.3,-66.7,91.3,16.7,-82.4,38.7,-91.7,-8.2,-74.5,-92.6,############
224=12.0,-75.9,92.3,-50.7,-55.4,62.7,-9.3,75.6,35.0,27.3,#############
225=-4.4,78.9,-85.8,83.6,-20.5,-15.6,52.8,-95.9,-25.4,-20.5,##########
226=-21.3,-5.4,-74.1,-44.7,-38.9,69.3,-20.2,87.6,16.1,43.1,###########
227=-48.5,-12.0,-96.9,38.6,46.7,88.0,41.1,40.6,-84.1,41.1,############
228=75.2,93.7,59.4,45.2,84.9,-36.4,32.4,20.6,-40.4,0.0,###############
229=-15.0,26.4,-46.5,-72.0,18.4,37.3,6.5,-7.2,-81.1,99.2,#############
230=-11.8,-88.0,30.8,-47.5,-4.5,64.1,-27.5,6.0,74.4,41.5,#############
231=-66.3,-56.6,36.6,-4.0,81.2,-35.1,-95.4,-44.5,-44.9,-63.4,#########
232=82.9,-28.9,10.0,-55.8,-98.8,68.2,87.5,-2.6,-42.9,-16.1,###########
233=91.3,-23.1,-67.5,12.1,19.3,69.7,-63.7,8.0,-1.2,36.0,##############
234=67.2,-44.9,-11.4,60.2,-89.3,94.8,-88.1,80.7,11.7,-12.2,###########
235=-78.8,9.1,-76.4,-95.1,-91.0,49.8,-71.6,-9.0,-23.7,30.0,###########
236=56.9,65.3,-67.9,-15.7,47.0,91.6,-39.8,-77.6,-82.6,76.8,###########
237=-75.0,41.1,40.0,-72.8,-5.4,25.9,45.8,55.3,99.0,-6.0,##############
238=-16.7,-47.9,99.8,70.6,30.1,99.1,-11.0,-92.0,38.3,-54.6,###########
239=-82.4,29.1,83.8,10.9,-37.0,63.8,-9.9,28.6,-97.1,9.4,##############
240=22.3,-50.0,-9.4,-74.0,49.4,82.1,36.6,-28.9,-65.8,85.7,############
241=-93.5,-75.4,51.4,6.3,21.4,99.2,-42.8,-8.4,2.4,-62.9,##############
242=37.1,50.2,22.1,-17.2,-69.4,-34.4,61.9,17.1,-3.3,13.0,#############
243=-36.3,13.1,-77.8,40.9,-18.8,12.5,32.9,-20.3,-31.9,-38.1,##########
244=-70.3,5.3,13.1,-42.3,-62.4,94.2,-66.0,98.7,-95.4,-6.4,############
245=61.1,-3.3,91.7,-88.9,86.4,-57.2,-40.3,96.2,-90.2,1.8,#############
246=52.7,9.6,56.4,-67.9,63.4,-4.7,7.1,-35.7,93.8,-59.4,###############
247=9.5,-93.7,-25.3,96.8,-29.9,-72.3,71.5,55.6,-34.2,24.1,############
248=40.7,44.1,75.9,42.0,-20.8,68.9,72.4,-52.0,69.8,-46.6,#############
249=64.2,-99.5,-9.5,17.3,-52.3,-33.5,-34.3,96.1,-35.7,78.0,###########
250=-44.6,-4.7,-74.0,-50.1,84.3,11.2,-71.0,0.5,-25.8,13.2,############
251=-96.6,-91.6,-37.4,52.4,-48.1,69.3,91.2,-41.8,-92.5,-82.1,#########
252=71.3,-85.8,85.5,80.2,21.1,-22.2,-95.8,-58.2,50.6,-59.9,###########
253=-47.1,-92.3,-93.1,80.7,70.7,99.0,96.2,24.9,-87.6,-52.4,###########
254=-84.1,44.1,-87.4,-14.5,-76.0,-79.1,69.5,-28.6,-98.2,69.9,#########
255=8.8,-48.0,-76.2,-10.1,-51.9,20.6,-44.3,42.9,-58.2,33.1,###########
256=35.4,39.9,45.6,-35.1,-8.8,-84.1,92.9,8.0,-51.3,-21.5,#############
257=11.6,10.8,-17.6,90.5,-94.2,60.2,53.4,-33.1,22.6,-87.7,############
258=-78.7,-77.0,72.5,26.0,-94.2,-95.6,-66.1,-53.3,82.5,-2.1,##########
259=43.0,-68.0,49.4,-61.4,2.3,-74.1,-61.5,82.1,97.9,-12.2,############
260=78.4,9.2,10.4,81.3,-9.1,61.3,35.6,10.3,40.3,65.3,#################
261=48.3,13.9,-53.8,17.6,-36.9,6.2,22.6,54.0,50.4,74.7,###############
262=-19.1,-50.9,89.1,21.9,4.3,0.4,-36.4,-59.9,93.3,-72.7,#############
263=-69.2,-1.8,92.7,13.9,2.5,-11.3,-24.5,-17.1,42.2,-25.8,############
264=77.2,-91.6,29.5,18.9,-87.2,88.4,-95.5,-27.2,-96.1,10.2,###########
265=-19.6,56.4,26.6,20.8,78.6,14.2,54.7,-1.6,98.6,-56.7,##############
266=-6.3,-41.3,61.3,-54.1,97.1,51.4,17.0,39.2,-48.5,91.2,#############
267=54.3,37.6,-1.4,-8.5,-7.9,-36.3,43.3,-27.2,28.0,-74.2,#############
268=95.0,-90.7,-43.4,0.2,-60.4,-71.4,-51.7,86.2,57.4,56.6,############
269=70.6,15.6,80.1,-87.8,83.5,11.8,-69.0,53.9,-46.8,-47.0,############
270=99.1,-53.1,-23.4,66.2,72.8,-55.2,75.0,-55.5,56.5,-80.6,###########
271=-5.4,60.1,29.5,52.0,25.1,-65.0,2.8,12.2,65.1,79.4,################
272=-17.0,-25.6,73.6,-73.3,81.5,9.9,49.9,-42.1,-82.6,75.1,############
273=-55.6,92.3,31.9,-90.8,31.4,47.4,83.0,39.6,-90.5,-48.4,############
274=63.8,-96.4,93.9,86.7,86.4,14.1,68.6,-9.2,89.2,-86.1,##############
275=29.7,79.9,-53.8,71.8,3.5,8.2,67.4,44.2,-97.9,77.8,################
276=62.4,-53.4,83.8,27.8,-49.4,-15.6,-54.0,-91.0,56.3,-47.0,##########
277=58.7,21.6,62.6,-41.7,-74.4,-15.3,95.7,89.8,62.8,8.5,##############
278=-95.5,81.8,31.1,-97.8,56.6,-15.8,57.2,-71.1,50.4,52.7,############
279=-47.5,-27.5,-69.5,-8.9,38.8,37.5,30.6,-28.6,66.4,15.6,############
280=4.4,-69.8,29.9,-59.3,70.4,36.0,-58.5,87.9,9.7,-55.4,##############
