4064=65.8,-64.8,54.9,-17.3,-56.4,57.9,-55.2,-48.5,30.1,-67.1,#########
4065=-45.3,74.3,37.1,74.5,52.7,40.4,-87.2,-32.9,-89.0,67.9,###########
4066=97.1,-86.9,53.0,95.6,15.2,75.8,-94.5,-32.2,-98.3,-91.9,##########
4067=-67.9,16.3,74.7,32.7,-60.0,76.9,29.0,39.6,-16.6,18.0,############
4068=87.3,-52.0,-23.3,-30.4,16.6,-18.3,85.7,-74.4,-26.7,12.9,#########
4069=14.0,-32.8,-65.0,5.8,21.3,-24.3,35.3,-89.0,-47.3,65.5,###########
4070=45.3,-36.8,-27.4,20.7,51.1,-70.9,59.8,70.6,43.9,-31.3,###########
4071=-43.3,44.1,-3.2,61.7,69.5,-87.9,47.5,16.5,-14.6,-91.7,###########
4072=-9.5,90.2,-42.5,-26.6,-9.1,7.1,10.1,58.3,-40.9,-69.3,############
4073=-9.1,-6.5,-22.9,-37.7,-35.1,70.4,56.7,-28.2,-56.8,0.0,###########
4074=-86.2,-21.0,-3.1,-78.1,84.7,-0.4,-29.8,-90.0,-73.7,71.2,#########
4075=-9.1,-53.5,88.9,-28.6,4.3,16.8,-18.3,83.5,63.4,29.9,#############
4076=62.2,65.5,-2.5,-50.7,58.8,-89.0,-37.0,94.7,74.4,26.9,############
4077=-24.6,-54.8,-75.0,42.8,63.7,-66.8,-68.2,13.4,-13.3,96.4,#########
4078=24.2,56.4,-90.7,97.3,69.4,82.9,-77.0,-43.2,-14.5,-5.8,###########
4079=8.8,15.0,41.2,-38.8,58.7,-58.5,-74.1,2.0,97.4,19.5,##############
4080=64.9,-66.4,10.2,62.3,-27.7,60.8,53.2,-74.2,41.8,-61.1,###########
4081=-40.9,-76.4,-37.0,-60.0,54.6,37.5,80.9,22.2,-83.5,59.2,##########
4082=28.9,-85.3,-53.6,-96.2,64.2,96.8,-0.7,10.4,-27.0,-50.9,##########
4083=-42.0,-37.2,-32.7,-69.4,-5.9,89.5,-93.8,-15.1,73.1,29.5,#########
4084=56.8,89.0,64.2,92.1,-49.8,28.8,-28.8,75.4,-80.4,-26.5,###########
4085=-41.8,46.2,76.5,-91.5,-47.5,22.1,10.7,86.9,19.0,78.6,############
4086=81.1,-3.7,-58.6,90.7,81.0,59.0,22.0,74.5,-15.4,90.2,#############
4087=-0.8,-93.4,72.6,-38.9,-72.1,-82.3,-18.6,11.0,-22.9,83.1,#########
4088=-89.4,19.1,-44.9,23.4,-80.7,1.7,28.8,-64.0,-40.0,-8.6,###########
4089=57.5,-27.7,-42.3,44.2,90.9,-39.2,58.2,42.4,74.2,-33.2,###########
4090=94.6,-14.3,27.7,49.3,-22.6,-25.9,-66.3,33.6,-47.2,79.1,##########
4091=14.4,-62.3,-6.9,-19.9,-55.6,-40.2,88.3,32.0,-26.5,25.5,##########
4092=87.1,97.5,73.5,18.9,60.5,45.1,4.3,-47.0,-16.5,85.5,##############
4093=-30.5,-27.4,-70.6,48.1,75.5,3.7,-96.4,5.4,-37.9,52.5,############
4094=32.9,38.0,98.8,-40.7,-32.4,-34.8,-47.2,-27.1,-53.8,-31.2,########
4095=14.2,33.1,27.1,57.3,-5.0,93.6,-84.2,-55.9,61.2,89.2,#############
4096=-20.0,-22.4,-76.8,23.3,-98.0,22.3,-8.3,-20.0,39.9,-94.5,#########
4097=55.0,10.4,-72.2,41.8,-69.2,43.2,8.3,51.2,-4.2,87.3,##############
4098=77.9,21.7,-98.9,64.2,34.6,99.3,-5.0,97.1,97.1,15.1,##############
4099=-63.1,99.9,-98.7,-86.2,18.1,63.2,16.0,-19.1,-44.2,87.9,##########
4100=-5.8,-69.8,61.2,22.9,35.4,-49.3,-52.5,36.9,-52.9,-95.9,##########
4101=-77.3,53.7,92.5,-80.1,-53.3,24.8,-39.6,89.7,-9.2,-43.2,##########
4102=-93.2,-69.0,92.3,46.8,-4.1,-13.1,6.3,-74.8,-89.8,-41.1,##########
4103=81.4,-78.5,27.4,-9.6,45.6,-25.2,86.1,61.5,17.3,0.7,##############
4104=77.0,39.6,28.9,68.6,-73.3,-61.4,29.2,-36.4,5.5,-23.4,############
4105=47.1,-50.0,97.6,-99.4,-24.2,39.1,-75.5,-48.6,-33.9,33.7,#########
4106=83.6,-42.2,83.3,78.9,-26.8,-84.9,-67.2,45.3,-35.6,18.3,##########
4107=65.4,24.6,63.4,-11.2,-95.8,-95.5,98.7,-67.7,-19.7,44.8,##########
4108=25.2,18.0,26.9,54.9,-25.2,46.8,-27.2,31.6,-99.2,-97.7,###########
4109=59.7,-92.7,86.3,-44.9,33.8,64.5,29.8,-41.4,21.5,82.2,############
4110=-16.7,-6.0,15.1,-32.0,-40.3,87.9,-97.0,-51.2,-19.0,26.7,#########
4111=49.2,97.6,-93.6,-54.2,31.1,-36.0,-50.1,16.5,-69.6,34.6,##########
4112=-30.1,-94.4,-19.8,30.6,13.1,22.1,-33.3,-4.4,-70.5,33.3,##########
4113=-16.6,-23.5,29.3,55.3,40.5,-73.4,96.2,55.4,-2.2,-79.0,###########
4114=-21.0,-90.8,-68.0,61.9,-0.4,-82.7,-34.4,-37.2,84.7,-42.0,########
4115=12.9,3.8,-19.8,86.1,-62.4,-58.2,10.5,19.4,84.1,75.8,#############
4116=8.8,3.2,-49.2,-59.8,-99.3,-41.3,-59.0,19.1,-15.6,53.6,###########
4117=38.1,-34.6,-57.7,-39.0,-23.4,-78.8,-69.0,95.7,76.7,11.7,#########
4118=33.3,11.9,85.5,72.3,95.8,8.1,-85.3,2.9,-39.4,-1.7,###############
4119=-27.0,-16.9,-28.8,-22.6,-47.8,20.5,-89.7,20.0,92.0,73.5,#########
4120=15.6,-73.8,-46.7,-0.5,27.1,7.2,-32.7,24.8,-17.3,-30.6,###########
4121=-13.3,-24.1,-98.3,21.2,44.4,-58.7,17.1,-26.6,-98.0,53.9,#########
4122=-23.1,50.4,13.2,-43.1,-19.7,99.6,40.1,-53.3,98.4,58.1,###########
4123=-38.8,40.5,-1.1,13.3,-76.2,-61.1,76.3,81.9,6.9,83.2,#############
4124=-90.6,-19.1,-30.1,-47.6,-64.6,44.0,-83.2,-91.9,-26.9,-70.5,######
4125=-43.3,10.1,-80.3,3.1,71.8,55.8,-12.1,-25.0,29.2,77.4,############
4126=49.9,-55.4,95.0,-67.5,-17.3,-9.8,66.7,-96.8,17.8,-33.6,##########
4127=94.1,33.8,-61.1,52.2,21.2,-70.1,-61.7,30.6,-46.1,53.3,###########
4128=-14.6,-56.8,-97.8,72.2,58.9,-57.5,-12.7,-38.3,-9.4,99.0,#########
4129=-55.6,81.5,98.5,-64.3,67.5,65.7,-28.8,-35.7,-58.6,-38.0,#########
4130=-70.0,-29.3,-96.4,-86.3,-10.5,-21.4,81.8,78.4,60.6,-46.6,########
4131=15.6,-18.6,81.0,-6.6,-29.0,65.7,-69.1,-50.2,-4.0,-82.8,##########
4132=60.2,77.9,-75.7,62.2,-0.8,-72.9,-19.7,82.8,26.4,-81.5,###########
4133=-27.5,83.6,51.4,51.1,98.7,-19.5,-47.3,-27.4,-87.8,78.5,##########
4134=33.8,99.7,-84.0,82.7,84.8,34.4,63.3,-94.9,18.3,-84.3,############
4135=49.1,-1.7,-81.2,93.7,15.7,-67.7,-34.8,-0.8,15.2,61.6,############
4136=58.2,-23.4,5.4,-73.8,-41.1,-20.3,79.9,-32.7,-63.4,21.1,##########
4137=-14.8,66.2,68.3,-73.9,1.5,24.2,-26.0,89.4,-21.0,-49.8,###########
4138=-47.0,-47.3,33.5,87.7,54.4,-87.7,-72.8,96.8,33.4,57.0,###########
4139=56.1,-18.4,-75.0,-54.0,-32.1,-8.5,77.9,-55.8,-77.2,92.1,#########
4140=-45.1,-65.9,0.1,32.3,32.3,-85.1,-24.1,-87.4,-50.2,-73.1,#########
4141=30.9,15.4,-19.0,-97.1,-57.1,72.7,13.2,43.7,39.1,-90.7,###########
4142=27.9,-75.1,-4.9,51.5,30.5,-33.6,-1.4,54.7,10.6,7.1,##############
4143=88.0,76.6,-17.5,52.5,-64.0,78.4,18.2,96.2,-91.6,61.1,############
4144=78.8,48.3,-65.0,-11.7,58.6,22.5,37.7,-58.3,5.8,-51.6,############
4145=61.1,54.1,59.8,69.7,-57.1,-24.7,-11.7,-10.4,-25.8,-32.8,#########
4146=-61.0,-24.7,-58.4,18.5,94.5,-96.7,-81.9,91.3,74.7,74.4,##########
4147=-94.6,-16.6,45.7,40.8,0.2,-29.9,-81.7,-49.9,63.6,-99.7,##########
4148=-57.9,-52.3,-3.7,-47.6,-18.3,39.8,-18.1,-27.0,78.6,-38.6,########
4149=-89.0,46.1,-60.8,-3.5,-44.4,11.1,66.2,-54.8,39.8,30.1,###########
4150=30.4,82.7,-59.6,-90.6,31.4,4.7,58.0,56.9,-29.3,-91.6,############
4151=-15.0,-8.0,-27.9,-24.3,88.9,-91.0,-13.3,22.3,-44.3,-19.6,########
4152=12.0,69.0,55.5,-58.3,-34.9,-9.2,-66.8,46.6,2.0,-9.2,#############
4153=70.4,39.0,15.1,85.4,15.6,-70.0,20.5,44.1,75.0,-96.7,#############
4154=-82.2,-53.4,40.9,-77.1,94.6,-84.1,-43.2,70.8,62.8,21.7,##########
4155=-16.2,79.9,-31.4,40.0,57.0,41.3,-57.4,93.3,-92.8,78.1,###########
4156=-11.0,-60.6,30.7,74.5,50.1,-62.0,-94.7,99.0,-62.9,46.7,##########
4157=28.9,33.6,-21.5,52.2,-62.0,-34.5,-46.3,43.1,25.1,-62.8,##########
4158=-18.2,-88.6,56.3,-22.8,-56.6,-26.0,58.0,-45.5,26.0,31.1,#########
4159=-47.9,10.3,-55.1,71.1,-51.8,-29.3,89.4,25.5,60.8,-3.7,###########
4160=82.3,7.5,-36.4,-22.9,-68.3,-73.3,37.6,-24.4,-10.1,-3.1,##########
4161=97.7,93.3,62.7,-91.3,15.3,-65.7,65.5,-2.1,43.3,27.5,#############
4162=-79.3,99.3,9.5,75.9,-16.7,8.1,20.3,50.7,-45.6,-48.8,#############
4163=45.1,18.2,-73.7,8.5,54.9,31.2,10.9,-79.8,87.0,6.2,###############
4164=69.1,24.5,32.5,0.1,44.6,-81.6,-78.5,22.3,51.5,66.2,##############
4165=-54.5,93.1,-54.9,82.9,-42.1,34.2,-25.4,87.4,-10.9,-26.2,#########
4166=-44.2,-58.0,82.5,41.3,95.2,-68.4,25.8,-23.6,32.0,-45.7,##########
4167=-25.9,-7.2,19.7,-25.0,49.3,23.2,-83.0,80.3,-1.0,-68.1,###########
4168=-12.2,73.0,-27.7,3.4,-96.2,90.0,17.9,-74.5,91.6,73.1,############
4169=71.7,-47.2,21.8,92.1,85.1,90.2,75.6,67.0,36.9,-66.7,#############
4170=73.8,-53.9,-65.0,-5.0,42.0,39.5,-24.9,-76.2,39.1,21.4,###########
4171=-62.0,-28.2,-3.8,77.4,-7.2,79.9,87.2,30.9,-34.8,21.7,############
4172=-62.7,40.1,-25.8,88.9,32.6,98.7,-64.0,46.6,-60.6,7.8,############
4173=68.1,28.6,-71.4,32.6,72.8,7.5,-88.8,-59.2,0.9,30.0,##############
4174=50.5,91.6,32.7,-17.8,55.7,-19.5,-29.9,22.5,76.9,-86.0,###########
4175=32.7,-3.5,69.1,-61.0,20.4,31.0,-57.0,96.7,43.0,-25.1,############
4176=-74.4,-94.4,-36.6,-6.1,20.0,-26.6,-89.1,-96.6,21.3,68.1,#########
4177=-27.4,-14.4,27.8,-39.8,-52.0,95.6,46.4,95.7,94.7,60.0,###########
4178=-96.8,-66.0,-78.6,38.0,88.7,77.2,-75.4,52.4,3.1,87.3,############
4179=3.2,-27.9,-12.6,76.1,-17.9,8.3,5.5,-64.6,37.9,60.6,##############
4180=-33.7,82.2,-13.1,-85.2,-13.5,24.7,-77.4,10.4,-80.3,-87.9,########
4181=-73.9,-90.2,-19.1,36.5,51.2,-52.5,-58.8,-47.0,-1.6,26.5,#########
4182=28.7,-33.1,91.2,41.0,83.8,20.9,55.2,-17.6,-97.7,70.4,############
4183=35.2,-3.0,-10.4,43.9,92.8,40.0,30.6,-51.9,-11.3,-78.4,###########
4184=-47.4,-96.8,-70.8,51.3,-8.9,-66.3,-7.6,69.4,9.2,-63.4,###########
4185=11.7,6.5,-14.5,28.2,-90.4,-9.4,-99.8,55.7,-42.8,-60.4,###########
4186=1.8,-64.7,0.6,47.6,42.4,15.4,43.3,64.6,-42.2,-20.8,##############
4187=-20.1,71.8,11.9,-2.4,39.8,57.2,-86.9,0.1,39.3,39.4,##############
4188=27.4,-44.7,-96.7,97.6,-70.4,-42.4,37.1,13.8,-74.4,-70.9,#########
4189=-2.7,65.7,-48.7,-46.6,71.6,-96.3,-1.0,-57.9,-30.2,-94.9,#########
4190=21.5,-39.2,53.2,-46.3,-49.8,89.5,15.1,95.3,53.3,37.6,############
4191=-93.4,35.1,-86.4,-43.3,-45.5,30.4,48.2,-94.3,-39.4,41.8,#########
4192=65.7,-19.1,-77.6,10.6,79.8,17.8,58.6,11.3,-1.6,70.2,#############
4193=-60.7,-77.9,4.8,29.9,-1.0,-89.6,-54.0,-40.7,-9.5,18.8,###########
4194=-5.5,-22.7,4.8,-88.7,-36.2,-93.3,-69.8,46.9,-65.2,83.3,##########
4195=72.4,-10.5,64.9,78.9,78.8,-50.5,-42.6,26.8,95.7,17.0,############
4196=1.7,-53.3,40.5,92.4,-89.5,-65.8,-97.0,-55.6,-33.0,24.6,##########
4197=11.0,-66.1,-78.3,-20.1,-91.1,-10.4,41.8,-88.4,66.9,95.5,#########
4198=59.7,-90.1,-69.1,25.5,-20.4,-68.1,66.0,-5.4,-69.0,49.4,##########
4199=-49.1,-57.2,28.8,-55.7,-25.4,-44.7,22.7,-79.8,86.1,78.4,#########
4200=-36.7,87.1,3.4,-37.9,7.2,-12.0,12.6,-73.5,-86.3,84.8,############
4201=52.1,10.2,-97.5,-83.8,-80.8,-73.2,-54.4,25.8,20.8,27.2,##########
4202=41.5,60.6,-18.8,7.7,-45.1,-72.5,-27.8,-16.7,49.1,94.6,###########
4203=79.1,14.0,-16.9,-38.9,57.2,81.7,-55.9,47.8,39.9,22.6,############
4204=89.3,-10.2,-72.0,-76.4,3.4,-17.4,-39.3,-20.7,64.9,6.5,###########
4205=69.8,28.1,-1.9,8.0,-5.3,24.3,-16.3,14.5,22.3,-80.6,##############
4206=9.8,68.9,59.5,-81.4,46.7,-22.0,62.6,57.2,12.9,50.3,##############
4207=-72.4,69.1,70.4,87.1,-39.5,-56.6,-20.0,-90.2,29.1,-12.2,#########
4208=44.2,-1.0,-14.2,56.4,-0.7,-88.0,-22.5,-89.3,21.5,-66.6,##########
4209=37.8,-32.8,36.7,-35.8,24.7,99.4,-80.2,65.4,-87.3,-6.2,###########
4210=62.7,-62.8,64.1,97.6,36.1,-85.9,-73.9,12.7,-25.5,92.0,###########
4211=93.2,42.2,-96.4,-12.0,-27.0,72.0,-49.7,36.2,34.5,80.0,###########
4212=-6.9,-21.6,-86.3,-33.6,-24.0,93.7,59.8,-37.7,-40.1,34.7,#########
4213=-75.3,37.9,-86.5,-68.1,-44.7,-39.8,-96.2,-6.3,56.4,81.0,#########
4214=75.3,-57.8,-20.0,85.2,-91.0,-84.3,34.8,63.6,86.5,-28.4,##########
4215=-1.6,-73.9,69.0,14.1,69.8,62.0,-19.1,-98.0,13.4,45.3,############
4216=-91.7,-15.7,77.3,19.7,44.2,-37.8,85.6,81.0,-37.8,4.1,############
4217=-84.1,-51.1,92.1,-35.2,-41.2,-19.3,-49.3,-29.1,77.1,-59.0,#######
4218=-66.4,76.3,57.6,-35.4,-71.8,15.3,58.2,-80.2,70.9,45.1,###########
4219=36.1,83.7,-55.9,-3.4,83.4,-71.2,58.9,-78.2,6.6,-55.6,############
4220=-63.2,10.9,90.3,-95.4,37.9,-68.9,-23.8,-1.6,-87.2,47.7,##########
4221=0.7,10.0,-55.7,56.9,-54.4,-71.3,73.3,-0.2,-33.7,20.1,############
4222=81.4,-79.1,-89.5,62.2,-62.3,5.7,-27.7,72.3,59.2,14.8,############
4223=-25.5,8.8,2.2,-70.6,-98.7,81.7,-92.9,-38.6,-41.9,6.2,############
4224=-60.7,15.3,5.6,78.2,-47.6,1.7,-35.8,-17.9,-87.2,94.8,############
4225=-9.9,15.7,-11.6,-34.1,-95.3,-56.8,-77.6,-48.5,34.0,-80.8,########
4226=-57.2,-25.3,-16.1,22.4,52.8,85.2,35.7,-96.7,-86.7,-17.8,#########
4227=-89.8,30.7,-12.2,0.2,-61.7,94.3,-54.6,23.0,68.4,88.9,############
4228=77.3,-76.8,-10.3,-79.1,-26.6,10.6,45.8,0.9,-42.5,-86.6,##########
4229=-84.4,87.7,-79.1,45.7,-78.4,73.0,-3.0,-72.2,86.0,45.7,###########
4230=-52.2,64.8,-71.2,99.7,-18.7,13.2,33.5,44.1,22.2,34.6,############
4231=26.7,-39.7,38.6,85.0,73.3,62.2,95.2,-46.8,29.5,-6.3,#############
4232=-4.1,66.0,91.2,-95.3,88.3,-96.2,-91.7,-77.5,-27.5,-4.8,##########
4233=48.3,21.2,-67.6,-23.8,76.7,-39.5,-52.3,2.5,-1.4,-70.0,###########
4234=-34.8,-29.1,72.3,-26.0,35.2,99.2,2.7,-96.2,-76.9,91.8,###########
4235=79.7,64.7,28.5,69.0,82.6,-63.9,-32.6,42.7,82.3,83.2,#############
4236=76.5,-78.0,-39.4,93.9,-80.9,20.7,36.7,59.9,42.7,-80.1,###########
4237=-75.4,81.0,37.9,-4.1,-21.0,5.0,51.8,58.2,51.4,-47.6,#############
4238=86.2,-61.9,43.0,55.7,27.7,-60.8,-50.3,-0.5,63.5,3.1,#############
4239=11.3,-64.0,71.0,44.3,21.2,66.4,-81.9,48.4,-79.8,-50.7,###########
4240=-82.8,11.1,63.7,-52.6,-17.7,70.9,14.4,88.0,36.4,46.4,############
4241=-82.5,17.3,-99.9,-20.7,-96.1,-51.0,10.6,-95.1,-71.6,-85.0,#######
4242=39.9,-85.6,-27.7,-46.7,-74.5,-88.0,-8.0,-4.9,3.2,-85.5,##########
4243=-5.5,-85.7,62.2,-79.1,-89.8,-64.3,11.5,-69.6,44.5,74.3,##########
4244=51.2,68.0,43.8,55.7,42.9,86.6,0.8,80.8,12.0,-78.2,###############
4245=-28.3,-37.0,-97.4,-12.4,51.8,88.0,68.3,-53.3,-97.9,-90.5,########
4246=-30.7,-97.5,-19.6,-58.3,2.3,-14.9,41.0,90.7,77.4,-21.0,##########
4247=-21.4,28.2,61.3,-67.5,94.9,68.0,-22.8,53.3,81.0,50.1,############
4248=-84.2,-32.5,98.9,-71.7,10.1,-49.2,-44.2,-10.9,-2.4,-31.1,########
4249=-62.0,80.9,-29.0,50.1,-65.8,-31.9,96.9,-93.9,-65.5,96.6,#########
4250=82.1,23.9,-86.2,40.2,-20.2,-22.8,21.4,-64.9,-31.1,95.6,##########
4251=85.1,-44.1,-30.4,-17.6,-53.7,-29.8,84.5,38.9,17.0,-27.5,#########
4252=-11.0,-10.4,30.9,-39.8,-42.3,42.0,-18.9,-17.7,38.6,-0.2,#########
4253=-75.4,48.5,8.3,78.4,-53.7,-8.9,-29.7,-33.0,11.4,-87.0,###########
4254=-70.7,48.8,92.1,-82.1,-40.6,-98.8,6.4,29.5,2.1,-73.0,############
4255=85.0,81.4,78.7,32.6,-16.8,2.5,-17.6,33.3,-64.3,56.1,#############
4256=5.6,-36.4,83.6,-32.3,82.1,-25.2,79.8,-54.1,-35.3,96.2,###########
4257=61.4,-63.4,87.6,65.8,-69.8,-39.5,93.8,-26.9,20.9,-19.6,##########
4258=-90.0,-0.8,69.6,-35.2,-93.1,-53.4,-30.7,-64.8,78.4,-68.4,########
4259=-5.4,-52.3,49.3,95.8,30.6,38.8,-61.4,-0.2,74.5,75.9,#############
4260=11.3,91.3,-97.0,79.2,18.2,-24.8,-75.7,98.5,83.7,58.4,############
4261=-18.9,-1.6,17.4,-73.9,68.1,-63.7,11.2,-37.0,63.5,-65.7,##########
4262=-58.4,-83.1,-74.5,13.4,-25.1,30.7,-8.6,71.1,50.0,-40.2,##########
4263=55.0,38.4,6.5,31.4,24.9,-82.1,69.9,54.9,-83.9,-41.8,#############
4264=90.8,-86.4,38.3,89.1,-57.3,-40.0,-85.5,-71.6,93.6,38.4,##########
4265=88.0,-73.7,-27.7,97.1,66.3,61.3,22.2,-26.9,99.8,41.2,############
4266=97.9,-0.8,27.8,26.4,15.9,-61.6,23.2,0.3,-48.8,-15.3,#############
4267=-32.9,-91.2,-95.3,64.5,-30.8,-95.9,47.6,63.4,27.1,-81.8,#########
4268=-23.2,-3.5,-4.6,60.3,-62.0,-36.2,-25.8,-3.5,20.4,-50.6,##########
4269=56.5,-38.8,4.1,65.9,93.5,-11.2,86.2,14.2,-14.4,31.7,#############
4270=-79.3,-12.6,-86.1,3.0,90.3,67.2,-89.8,-65.9,-45.6,52.0,##########
4271=-40.7,35.4,64.0,7.9,33.9,-19.7,-44.3,53.0,46.5,-45.7,############
4272=15.0,67.1,43.8,52.4,-35.8,-42.7,-1.3,27.9,21.0,87.9,#############
4273=-13.0,-98.4,71.5,63.8,83.8,21.9,-70.6,-96.0,-51.3,-15.6,#########
4274=32.7,91.6,51.8,-47.1,66.6,-16.8,8.2,94.2,-56.7,5.5,##############
