101=30.9,-45.1,43.5,95.1,-13.4,28.4,29.0,-24.7,65.1,-28.3,############
102=4.1,49.3,-10.4,54.6,-77.9,-97.3,-37.3,67.9,-68.0,-42.8,###########
103=85.0,-95.2,-96.2,39.9,77.1,57.8,-71.8,18.6,-15.9,-9.9,############
104=20.5,-8.8,56.5,-73.0,51.0,75.7,64.0,86.9,12.7,3.8,################
105=-99.0,-30.5,19.0,31.0,-7.6,-47.4,-7.7,-55.1,52.8,-98.1,###########
106=-41.3,-40.4,68.3,19.5,81.1,-63.8,57.2,45.3,47.2,-72.3,############
107=3.5,-57.9,17.0,76.8,-57.2,11.2,10.8,-85.8,70.1,52.4,##############
108=87.3,-3.4,74.0,-59.8,-90.2,97.4,76.3,-30.8,25.7,-35.3,############
109=-63.9,27.8,-12.6,67.0,-73.8,58.5,-28.4,51.6,56.2,42.2,############
110=-58.2,-68.2,-32.3,80.9,17.5,77.2,28.4,40.6,13.8,42.9,#############
111=-43.9,6.8,43.5,-19.8,-0.8,13.0,74.5,-95.6,62.9,-50.7,#############
112=-59.9,-98.9,-71.3,-98.3,5.6,62.5,84.2,-95.5,31.2,-39.7,###########
113=-38.8,7.7,46.4,31.9,-10.0,97.3,-34.1,-90.7,34.3,-47.7,############
114=29.2,24.8,-7.2,-93.4,-44.1,-18.8,44.6,-52.8,4.8,61.7,#############
115=32.4,-84.6,91.4,-71.1,-98.2,93.6,14.4,-99.5,74.6,-45.2,###########
116=-87.8,-12.8,83.1,-28.7,-75.1,-30.0,26.5,22.3,-90.2,-50.3,#########
117=62.7,10.4,-41.8,90.2,26.8,83.1,-13.4,-48.2,33.4,-43.0,############
118=-87.9,93.3,91.8,9.0,-64.4,-67.7,-3.1,-75.9,35.5,4.0,##############
119=-94.4,-64.9,-22.1,-63.5,76.0,-90.7,52.3,50.6,85.5,61.3,###########
120=-14.7,-66.1,50.6,54.4,25.2,-39.3,83.1,96.0,-11.8,-96.4,###########
121=-53.7,4.1,67.7,-77.5,36.3,32.4,-82.5,48.2,-19.3,82.7,#############
122=-98.1,24.8,-93.6,-57.5,-64.5,-12.2,-9.6,40.0,25.5,-38.4,##########
123=-64.1,-88.6,70.4,-49.4,-77.9,31.9,43.3,94.8,-44.1,24.5,###########
124=58.8,-79.6,-65.9,-84.2,32.2,58.7,-71.9,-37.6,8.3,57.6,############
125=14.4,84.0,74.8,77.4,66.4,85.9,-82.8,45.8,-68.9,-20.2,#############
126=87.1,84.0,-68.4,-52.4,-4.4,-93.5,-84.5,-66.7,5.8,-7.3,############
127=-48.0,-59.5,85.0,-73.7,29.9,-99.9,36.2,-18.8,47.0,76.7,###########
128=-33.4,81.2,-81.2,-66.1,-15.6,73.6,43.4,-17.4,49.2,36.1,###########
129=44.0,-96.1,-47.7,83.3,15.5,1.6,-17.0,-59.4,-84.8,-75.0,###########
130=-55.8,-63.2,-63.8,-3.8,-60.7,-24.4,-16.2,-4.7,-26.8,90.8,#########
131=66.8,14.0,-80.2,97.9,18.0,-53.1,-12.2,8.4,-68.7,10.7,#############
132=30.5,56.7,56.7,-59.3,35.5,49.9,-41.3,96.8,-94.4,64.4,#############
133=-86.0,-84.1,10.2,-25.7,-33.8,23.8,-25.2,-15.0,-38.7,81.4,#########
134=-51.6,-41.6,-14.9,-19.6,29.3,51.4,-8.2,-90.6,-13.8,-53.2,#########
135=52.0,-97.6,26.8,-57.8,84.8,-72.8,-70.6,-95.5,3.1,-66.1,###########
136=-62.7,67.7,-67.9,-78.1,-80.9,38.0,12.8,-52.2,13.9,-8.6,###########
137=-8.6,-85.3,97.9,-41.2,86.2,-96.5,86.5,33.5,-72.4,79.8,############
138=-5.3,-31.4,60.3,27.5,13.8,-7.4,-42.4,-15.4,-72.2,-40.9,###########
139=3.2,23.0,-15.0,-25.2,89.6,-77.0,-51.7,69.1,85.7,-43.1,############
140=-58.8,-20.3,-91.6,44.4,-65.2,-84.8,-21.4,47.8,72.2,-31.7,#########
141=-77.3,7.0,-59.0,74.4,2.2,3.0,-82.5,-53.1,-92.4,12.1,##############
142=28.0,-97.4,59.1,-26.7,-71.9,-27.2,-77.1,72.0,-31.0,-85.0,#########
143=-6.0,-64.3,-7.9,-94.5,29.1,-90.4,83.0,-16.5,57.9,-96.9,###########
144=-69.7,0.8,-13.8,-42.5,-80.8,36.7,64.0,72.3,-12.4,-28.1,###########
145=34.0,53.2,65.3,58.3,-48.2,-32.2,44.3,76.9,-62.8,62.7,#############
146=39.5,26.5,23.3,51.2,54.1,25.3,28.6,-26.4,17.8,0.3,################
147=-7.0,-82.6,54.4,-63.4,-71.9,-69.5,89.3,95.8,76.9,82.6,############
148=69.6,88.7,-10.5,-24.0,-32.4,45.0,-58.5,-35.8,84.2,-11.7,##########
149=20.4,-80.7,-70.2,42.1,95.4,11.0,-94.7,53.0,-88.2,70.2,############
150=-83.2,71.1,65.0,-87.2,-37.0,-51.5,89.8,-22.6,86.0,-99.2,##########
151=57.6,-25.8,68.2,-23.6,-59.3,11.6,-9.4,-49.4,25.1,-29.2,###########
152=-63.7,-50.6,-58.2,-6.0,81.1,-28.5,-87.8,36.3,67.3,77.0,###########
153=-66.4,61.1,61.9,93.1,-23.7,-23.0,-68.2,-5.6,-55.1,-69.1,##########
154=80.7,6.8,-78.3,-42.9,42.8,-12.5,-55.6,32.3,2.9,8.4,###############
155=29.3,92.4,-0.8,-3.2,-33.1,-3.1,35.3,-54.2,-59.7,-74.9,############
156=57.2,-89.8,-62.2,82.3,67.3,95.4,-86.0,-67.7,48.9,78.0,############
157=-93.2,9.6,32.7,5.6,-55.3,58.6,-14.7,20.4,-84.8,51.8,##############
158=56.8,-74.9,-59.4,-70.4,-87.0,-81.6,40.2,89.7,-98.8,33.5,##########
159=-64.7,-49.4,-18.3,81.6,-27.9,-88.2,-14.1,-15.6,13.0,-15.0,########
160=71.2,-56.6,-28.5,74.9,60.8,-66.7,-6.8,91.9,-79.8,41.9,############
161=23.7,-22.8,-76.7,39.4,75.0,27.8,-13.2,-12.2,-20.8,-72.9,##########
162=-72.7,-54.0,-58.3,7.3,1.4,-30.3,-72.6,99.8,-50.0,32.8,############
163=25.5,-11.4,-50.7,33.4,13.5,87.5,6.9,89.4,55.1,41.4,###############
164=51.0,23.3,99.8,-42.6,25.1,-54.7,-23.9,82.1,88.0,-8.9,#############
165=-26.6,-9.2,-51.6,-2.8,34.9,11.7,22.9,-16.8,-23.0,79.8,############
166=31.9,69.9,-21.6,77.8,81.3,35.7,15.7,-4.7,30.1,69.4,###############
167=0.6,-51.8,-66.7,22.2,-43.1,-21.7,56.8,-76.2,-97.9,-85.5,##########
168=8.2,-32.5,-70.4,86.2,-39.0,-97.7,20.4,-9.4,26.0,98.3,#############
169=-79.5,85.2,-9.1,99.5,-98.4,47.1,63.0,67.1,83.8,64.4,##############
170=2.1,-14.6,-43.5,94.1,-71.7,-59.9,-40.1,-23.2,15.1,55.4,###########
171=-86.1,1.2,4.1,83.2,-55.8,-86.3,-60.6,-26.5,-8.4,-66.1,############
172=-2.0,-14.7,73.4,8.1,-97.7,-44.1,12.7,-38.4,-99.8,87.2,############
173=37.7,-62.8,-10.3,13.0,37.1,-83.9,-21.2,7.0,19.3,71.7,#############
174=88.5,-8.3,-27.5,36.5,32.0,-48.4,23.7,35.2,15.6,95.0,##############
175=-3.1,-50.5,-26.7,14.1,-11.7,-87.9,-3.8,97.0,90.6,-85.2,###########
176=-34.2,-34.4,-85.8,-70.8,19.8,32.0,44.6,53.9,74.4,-28.8,###########
177=79.2,-69.3,68.2,-56.7,64.3,-43.6,-17.4,58.3,-68.6,-36.8,##########
178=-83.9,-80.9,44.3,68.9,-66.9,39.2,-35.9,90.7,-81.8,40.9,###########
179=78.0,-10.0,81.7,-15.3,83.6,-76.2,-18.3,-99.3,-58.2,-99.2,#########
180=-18.6,99.0,-74.3,0.7,-62.5,-84.1,-50.7,10.4,-7.0,-14.8,###########
181=-17.5,-56.3,-53.1,-66.4,-15.0,-53.2,43.5,-52.6,87.0,-83.2,########
182=98.9,-6.6,68.4,99.1,15.1,34.0,87.2,-28.6,67.1,31.3,###############
183=79.0,-60.6,-94.0,-19.9,-14.8,-97.5,-51.9,-84.4,12.0,-2.9,#########
184=43.0,36.8,-0.1,40.5,25.1,3.2,48.3,46.7,28.7,-82.6,################
185=69.1,-74.9,82.8,73.8,33.5,64.8,71.9,-67.2,21.2,-96.8,#############
186=37.2,98.1,40.7,-72.3,34.8,11.9,5.5,80.6,-77.8,-28.4,##############
187=53.8,32.8,3.3,76.3,-72.0,67.6,-98.4,69.3,-95.9,-35.3,#############
188=-50.6,61.5,-54.3,-12.5,64.4,45.3,24.9,-35.3,-28.7,-81.4,##########
189=-9.7,-27.9,-20.0,78.7,-7.6,21.3,-42.1,19.0,-15.7,-42.7,###########
190=-18.9,18.5,64.2,83.7,4.8,10.6,-72.3,11.1,-76.8,-88.5,#############
191=-73.0,-86.5,-42.2,91.3,-44.8,-84.8,60.6,7.0,-14.5,75.3,###########
192=63.9,0.3,-6.1,-42.8,-70.9,-22.3,-43.3,52.6,1.9,-0.3,##############
193=-11.4,8.0,-35.1,-99.8,-35.6,44.1,-24.7,-93.4,89.2,-73.6,##########
194=59.7,59.9,-9.6,0.3,-96.9,-66.8,9.9,-83.7,-75.7,-50.7,#############
195=94.6,30.3,-97.2,57.2,-95.6,-73.9,96.4,-54.0,43.7,11.6,############
196=-85.6,63.8,-6.5,32.4,4.7,67.3,57.6,92.1,38.7,83.7,################
197=-82.4,22.2,1.5,-79.7,46.9,18.4,45.9,95.8,-94.7,46.1,##############
198=2.6,-1.7,43.6,-47.7,48.9,58.5,67.2,87.1,-63.0,-56.1,##############
199=69.2,-82.1,36.8,-61.6,96.0,-24.1,-17.5,-7.3,-15.3,-83.4,##########
200=-8.4,-6.6,-57.9,3.6,86.7,4.7,31.2,28.8,94.0,-58.7,################
201=52.5,4.2,-25.6,-32.0,84.0,96.8,92.4,-75.7,42.1,-21.2,#############
202=-87.1,81.0,-98.0,-44.7,19.5,-84.6,15.9,-41.2,-10.5,-0.3,##########
203=52.1,91.8,19.8,32.8,-18.0,17.6,-93.4,-93.6,11.5,65.3,#############
204=-46.4,18.6,0.8,-30.5,38.3,-63.7,14.4,-82.7,67.1,6.7,##############
205=2.8,2.4,-85.8,65.1,14.6,-26.1,-53.5,-55.0,86.2,-65.5,#############
206=-40.4,19.7,-22.1,85.0,-4.7,-4.7,78.4,-39.6,-14.4,10.7,############
207=72.9,39.9,-45.1,-42.7,81.7,84.1,-38.4,-73.7,59.6,-49.4,###########
208=-30.0,-27.6,20.2,-63.4,81.7,-69.7,25.6,5.0,-57.5,-77.6,###########
209=-40.2,-50.4,20.0,-39.4,26.7,50.7,-92.9,77.7,-50.9,-3.9,###########
210=58.1,-72.8,-99.2,-83.1,-85.5,90.2,95.8,40.5,-85.6,-31.5,##########
211=-11.4,-29.4,-50.9,-65.8,-54.7,13.7,8.3,26.1,-76.6,1.1,############
212=78.9,12.6,5.6,29.9,-85.3,32.5,-9.1,-75.0,27.4,-68.2,##############
213=6.6,62.9,66.9,43.6,-4.4,46.7,96.3,-57.2,-70.0,82.5,###############
214=17.5,14.7,4.4,53.1,-0.7,68.0,-36.5,-57.1,97.0,38.9,###############
215=-44.6,-36.8,12.5,80.9,94.8,14.3,-42.2,95.3,98.9,-74.0,############
216=-92.7,-96.4,9.2,71.4,51.3,-81.0,25.4,-98.7,99.2,-98.2,############
217=-86.8,-32.8,-93.4,61.3,77.0,-56.0,60.8,51.9,-88.0,67.3,###########
218=37.4,-55.1,94.9,-74.8,3.6,70.4,87.6,97.3,-33.7,-59.8,#############
219=-41.4,76.0,72.4,13.2,64.5,73.1,-54.7,56.3,-56.9,47.8,#############
220=-20.2,30.8,-40.9,-55.6,8.2,56.3,-96.9,-26.4,43.0,-0.1,############
221=-50.4,-54.4,-18.3,-58.7,-52.9,-13.8,1.3,-89.9,-11.1,49.1,#########
222=-82.7,75.9,-80.1,93.1,-33.5,-64.8,61.3,-22.1,-32.3,40.6,##########
223=41.6,-20.7,-92.4,-54.8,37.2,81.9,-61.8,46.8,-73.1,53.2,###########
224=-39.8,87.9,-3.8,1.7,20.4,-85.5,76.1,44.6,-84.5,-26.1,#############
225=63.5,-14.6,-8.9,58.9,87.1,61.0,-64.4,14.2,-69.6,63.3,#############
226=15.9,70.7,-44.4,-80.2,-7.6,-64.5,84.8,-57.3,17.5,-77.1,###########
227=-94.8,83.7,-1.8,-14.7,-96.4,-79.5,-66.6,-69.4,-39.2,-95.1,########
228=32.7,-44.9,-6.5,-79.8,-32.6,-56.3,27.2,13.5,17.1,-95.7,###########
229=56.3,31.9,6.4,59.6,-91.4,-23.6,-65.9,-21.1,42.7,-9.6,#############
230=-24.9,90.4,-30.1,24.5,49.3,-33.0,14.7,44.4,58.1,79.6,#############
231=-43.1,10.1,-61.8,82.7,-19.5,17.2,30.6,47.7,47.0,-13.3,############
232=99.4,35.9,-8.4,96.4,17.1,-60.0,-39.5,-1.2,-42.1,31.8,#############
233=33.1,-57.9,-41.9,74.9,54.9,84.0,21.0,52.7,30.1,8.7,###############
234=67.7,-37.5,95.3,81.2,-50.7,-92.3,-96.3,-37.5,72.1,19.0,###########
235=73.1,18.6,-80.2,-17.3,-32.8,-68.3,-41.8,71.2,-38.1,-97.8,#########
236=-20.9,27.7,-11.5,1.5,41.4,-46.4,23.7,99.4,-69.8,-14.8,############
237=11.8,10.2,-72.0,91.0,-95.0,34.5,-4.2,12.7,-65.2,15.2,#############
238=28.7,71.0,93.6,-66.2,42.2,-75.9,36.0,3.3,-61.5,52.3,##############
239=-53.4,38.4,-81.4,46.5,98.6,82.3,43.2,-6.7,-95.3,-6.8,#############
240=-64.0,-39.8,-61.6,-47.9,49.2,-64.7,-78.6,-9.6,61.9,-70.6,#########
241=11.3,31.1,79.8,14.7,-40.5,68.6,92.2,-93.5,-71.4,67.2,#############
242=83.3,-6.7,-47.9,81.3,24.7,41.6,34.3,92.6,-3.7,-91.3,##############
243=23.2,-34.4,59.6,-39.5,87.0,59.2,38.9,16.7,-50.0,65.6,#############
244=59.8,-3.4,-25.3,61.3,77.3,57.6,62.8,38.0,18.5,-83.9,##############
245=-27.8,-23.9,72.5,-45.0,41.2,82.4,13.8,81.2,59.8,-0.6,#############
246=-46.1,-5.6,-84.2,-13.5,93.7,-75.3,-23.7,76.1,-44.0,49.1,##########
247=-39.2,76.8,93.6,-38.2,48.3,93.0,-94.1,81.3,85.9,36.0,#############
248=-64.9,3.8,-42.7,4.1,77.7,-81.6,59.0,24.4,-12.8,56.1,##############
249=-47.1,-77.6,23.2,93.8,-57.9,84.3,16.0,19.1,-60.0,-12.2,###########
250=-50.8,-72.2,93.8,39.8,-65.1,-60.0,-77.5,-61.9,46.1,-36.0,#########
251=-39.5,27.0,-3.9,95.1,24.3,-67.8,46.9,-60.5,85.1,16.1,#############
252=97.8,26.2,-7.5,-64.0,-31.3,44.3,-80.0,46.0,91.7,13.6,#############
253=45.8,3.8,-75.2,-0.3,16.9,-16.8,16.7,26.8,11.6,-93.6,##############
254=2.5,39.1,43.0,-83.1,40.0,-13.2,-52.5,37.7,19.6,-51.4,#############
255=-15.2,-32.3,-1.4,6.8,-47.9,-82.2,-95.0,-51.0,28.8,98.7,###########
256=78.2,-96.9,-11.8,75.7,-61.1,33.9,51.5,73.3,-38.8,2.2,#############
257=-56.5,-42.6,-15.5,-75.7,-45.5,-91.5,-83.1,-26.3,28.1,-69.7,#######
258=-55.0,13.7,4.4,41.7,-86.3,72.8,35.3,-14.5,42.6,47.2,##############
259=-35.1,82.5,61.7,3.9,50.9,93.8,28.6,50.8,79.9,98.3,################
260=-57.6,37.8,50.5,94.3,26.2,-13.9,-83.0,41.8,-4.3,-67.1,############
261=81.4,-98.1,76.0,-10.6,38.2,35.5,-12.6,-46.4,9.1,63.8,#############
262=32.4,-18.4,83.3,34.3,-4.2,-26.3,15.9,-50.3,-71.2,-63.1,###########
263=95.8,-31.8,93.5,-76.9,-65.4,-92.0,-16.5,-86.8,91.9,-94.3,#########
264=-75.2,-88.0,1.9,93.9,-56.3,63.3,-92.2,-31.5,26.0,91.0,############
265=-19.1,-71.7,4.1,26.3,-29.2,68.4,51.3,56.5,43.9,47.7,##############
266=46.8,-33.7,-97.4,38.8,-18.8,11.1,24.0,91.7,-93.8,-23.5,###########
267=48.2,69.5,-63.1,-4.7,68.8,54.6,9.0,73.3,36.6,15.4,################
268=-27.9,26.4,-36.9,61.3,12.7,-75.7,-41.4,10.4,74.7,-0.4,############
269=45.1,-7.4,34.2,12.9,-57.2,21.8,87.1,59.8,-17.2,95.0,##############
270=15.8,-83.4,53.4,-94.1,-78.7,-61.8,84.9,22.9,86.3,65.4,############
271=27.8,-62.4,-27.5,3.8,43.4,16.0,97.5,-69.6,-13.4,-79.4,############
272=-43.5,-38.8,-56.5,-13.2,42.2,75.5,-99.2,-75.4,-55.8,68.2,#########
273=73.3,24.8,31.0,44.5,-72.5,17.4,-26.3,85.3,-93.4,95.1,#############
274=34.8,-95.1,-26.8,83.3,-5.2,63.8,76.2,-22.4,-46.8,-86.8,###########
275=81.3,26.1,-41.4,-59.5,-46.9,85.2,40.2,12.9,84.7,16.7,#############
276=91.4,-59.8,-79.1,61.2,5.9,29.9,-87.2,-91.7,49.7,-98.4,############
277=84.3,58.0,5.2,99.3,92.1,13.6,46.8,-30.1,12.3,-63.4,###############
278=-99.5,51.8,-85.2,53.7,-35.0,0.6,-36.7,-17.6,76.3,97.0,############
279=-53.1,-43.6,49.9,-95.1,-56.9,71.8,95.8,-81.6,38.5,-47.2,##########
280=-0.8,99.6,-7.5,63.0,-5.5,88.9,-24.8,-50.8,-42.4,-96.9,############
